Día,Cajero,Monto,Hora de la transacción
62,Cajero 28,"3,56",1:12
62,Cajero 42,"3,66",1:13
62,Cajero 109,"5,01",1:16
62,Cajero 9,"5,43",1:17
62,Cajero 188,"3,94",1:18
62,Cajero 173,"5,02",1:19
62,Cajero 217,"5,49",1:20
62,Cajero 57,"5,58",1:23
62,Cajero 117,"6,1",1:25
62,Cajero 202,"5,33",1:25
62,Cajero 133,"7,16",1:27
62,Cajero 155,"4,16",1:27
62,Cajero 154,"7,41",1:29
62,Cajero 115,"3,62",1:31
62,Cajero 4,"4,68",1:33
62,Cajero 29,"2,6",1:35
62,Cajero 71,"6,29",1:36
62,Cajero 226,"2,84",1:39
62,Cajero 221,"7,6",1:41
62,Cajero 40,"3,44",1:44
62,Cajero 21,"7,71",1:46
62,Cajero 195,"4,74",1:48
62,Cajero 58,"4,94",1:49
62,Cajero 205,"7,55",1:52
62,Cajero 178,"7,89",1:53
62,Cajero 217,"4,57",1:56
62,Cajero 22,"4,04",1:56
62,Cajero 10,"5,41",1:58
62,Cajero 187,"5,1",2:0
62,Cajero 24,"3,41",2:1
62,Cajero 231,"5,09",2:2
62,Cajero 140,"3,01",2:5
62,Cajero 38,"4,55",2:7
62,Cajero 225,"6,67",2:9
62,Cajero 116,"3,57",2:11
62,Cajero 195,"4,16",2:14
62,Cajero 57,"5,24",2:17
62,Cajero 6,"5,57",2:17
62,Cajero 218,"3,18",2:19
62,Cajero 168,"3,12",2:20
62,Cajero 76,"7,59",2:22
62,Cajero 134,"6,82",2:23
62,Cajero 55,"2,66",2:24
62,Cajero 19,"3,95",2:25
62,Cajero 169,"6,69",2:26
62,Cajero 183,"6,31",2:28
62,Cajero 97,"6,75",2:30
62,Cajero 176,"2,47",2:31
62,Cajero 57,"7,11",2:34
62,Cajero 12,"2,48",2:35
62,Cajero 185,"3,99",2:38
62,Cajero 10,"5,36",2:39
62,Cajero 49,"5,37",2:40
62,Cajero 203,"6,24",2:43
62,Cajero 126,"6,93",2:45
62,Cajero 223,"5,64",2:46
62,Cajero 53,"6,17",2:49
62,Cajero 227,"7,35",2:49
62,Cajero 126,"3,86",2:52
62,Cajero 151,"4,35",2:53
62,Cajero 49,"7,29",2:54
62,Cajero 200,"6,07",2:57
62,Cajero 45,"7,35",3:0
62,Cajero 173,"5,41",3:2
62,Cajero 113,"3,37",3:4
62,Cajero 63,"5,66",3:7
62,Cajero 15,"3,01",3:7
62,Cajero 127,"6,72",3:8
62,Cajero 104,"2,84",3:10
62,Cajero 25,"6,73",3:10
62,Cajero 136,"6,43",3:12
62,Cajero 96,"2,45",3:15
62,Cajero 131,"6,64",3:16
62,Cajero 207,"7,7",3:17
62,Cajero 88,"7,77",3:17
62,Cajero 131,"5,28",3:19
62,Cajero 142,"6,34",3:21
62,Cajero 222,6,3:21
62,Cajero 12,"7,26",3:21
62,Cajero 97,"3,65",3:22
62,Cajero 195,"4,95",3:24
62,Cajero 145,"5,98",3:25
62,Cajero 196,"6,1",3:27
62,Cajero 25,"7,38",3:27
62,Cajero 81,"3,17",3:27
62,Cajero 56,"5,6",3:29
62,Cajero 112,"2,32",3:29
62,Cajero 129,"7,77",3:29
62,Cajero 188,"5,17",3:32
62,Cajero 118,"3,97",3:33
62,Cajero 6,"7,66",3:34
62,Cajero 156,"4,97",3:36
62,Cajero 121,"3,32",3:37
62,Cajero 21,"5,78",3:38
62,Cajero 176,"2,72",3:41
62,Cajero 187,"6,79",3:42
62,Cajero 24,"7,16",3:42
62,Cajero 58,"4,08",3:45
62,Cajero 110,"3,13",3:46
62,Cajero 95,"7,62",3:47
62,Cajero 55,"5,4",3:48
62,Cajero 39,"3,38",3:50
62,Cajero 77,"7,56",3:50
62,Cajero 11,"7,01",3:51
62,Cajero 64,"6,77",3:54
62,Cajero 219,"6,21",3:56
62,Cajero 25,"2,66",3:58
62,Cajero 213,"2,55",4:0
62,Cajero 184,"6,19",4:1
62,Cajero 93,"3,45",4:2
62,Cajero 53,"6,44",4:4
62,Cajero 75,"3,23",4:5
62,Cajero 25,"7,7",4:7
62,Cajero 158,"4,69",4:9
62,Cajero 221,"6,37",4:10
62,Cajero 54,"4,98",4:11
62,Cajero 25,"2,73",4:13
62,Cajero 225,"4,22",4:13
62,Cajero 171,"6,93",4:14
62,Cajero 186,"6,49",4:15
62,Cajero 199,"6,06",4:16
62,Cajero 230,"2,32",4:17
62,Cajero 181,"4,2",4:18
62,Cajero 127,"7,88",4:20
62,Cajero 207,"6,92",4:23
62,Cajero 78,"6,02",4:25
62,Cajero 141,"5,47",4:26
62,Cajero 146,"2,42",4:27
62,Cajero 90,"2,83",4:27
62,Cajero 44,"7,73",4:28
62,Cajero 189,"4,87",4:29
62,Cajero 39,"2,46",4:32
62,Cajero 175,"7,34",4:32
62,Cajero 202,"6,66",4:33
62,Cajero 50,"4,62",4:35
62,Cajero 120,"6,01",4:36
62,Cajero 34,"3,36",4:39
62,Cajero 60,"3,88",4:41
62,Cajero 195,"5,86",4:44
62,Cajero 135,"5,21",4:44
62,Cajero 154,"6,32",4:47
62,Cajero 88,"7,46",4:50
62,Cajero 224,"7,24",4:50
62,Cajero 8,"5,31",4:51
62,Cajero 198,"4,12",4:52
62,Cajero 140,"6,15",4:52
62,Cajero 220,"2,95",4:54
62,Cajero 81,"4,97",4:57
62,Cajero 42,"6,3",4:59
62,Cajero 205,"2,53",4:59
62,Cajero 22,"5,05",5:2
62,Cajero 200,"6,1",5:4
62,Cajero 115,"4,63",5:6
62,Cajero 98,"5,14",5:8
62,Cajero 16,"5,56",5:9
62,Cajero 151,"5,01",5:9
62,Cajero 56,"6,23",5:11
62,Cajero 160,"2,53",5:12
62,Cajero 85,"6,67",5:14
62,Cajero 63,"4,47",5:16
62,Cajero 218,"4,12",5:17
62,Cajero 107,"6,79",5:20
62,Cajero 121,"3,28",5:22
62,Cajero 29,"2,36",5:24
62,Cajero 21,"6,37",5:25
62,Cajero 9,"4,76",5:27
62,Cajero 184,"7,83",5:30
62,Cajero 198,"6,92",5:32
62,Cajero 47,"4,27",5:33
62,Cajero 69,"2,72",5:34
62,Cajero 175,"7,36",5:35
62,Cajero 23,"7,3",5:36
62,Cajero 63,"4,92",5:36
62,Cajero 109,"5,63",5:37
62,Cajero 194,"5,11",5:39
62,Cajero 158,"3,02",5:40
62,Cajero 186,"3,71",5:42
62,Cajero 17,"5,2",5:42
62,Cajero 31,"7,5",5:43
62,Cajero 189,"3,73",5:44
62,Cajero 125,"2,6",5:47
62,Cajero 130,"4,53",5:49
62,Cajero 160,"7,48",5:50
62,Cajero 131,"7,58",5:53
62,Cajero 171,"3,1",5:53
62,Cajero 216,"4,6",5:55
62,Cajero 35,"5,67",5:56
62,Cajero 92,"4,9",5:58
62,Cajero 79,"7,23",5:58
62,Cajero 223,"5,51",6:1
62,Cajero 6,"4,65",6:2
62,Cajero 53,"3,48",6:2
62,Cajero 185,"3,67",6:5
62,Cajero 169,"2,52",6:5
62,Cajero 7,"6,15",6:7
62,Cajero 222,"6,48",6:9
62,Cajero 80,"3,59",6:9
62,Cajero 99,"3,64",6:12
62,Cajero 136,"6,62",6:14
62,Cajero 91,"6,2",6:16
62,Cajero 63,"6,06",6:18
62,Cajero 12,"3,78",6:18
62,Cajero 196,"5,79",6:20
62,Cajero 49,"6,92",6:22
62,Cajero 189,"7,19",6:22
62,Cajero 203,"3,67",6:24
62,Cajero 15,"7,81",6:24
62,Cajero 158,"2,78",6:27
62,Cajero 39,"6,87",6:28
62,Cajero 165,"2,7",6:31
62,Cajero 51,"5,36",6:34
62,Cajero 153,"4,46",6:36
62,Cajero 178,"3,81",6:37
62,Cajero 180,"2,52",6:39
62,Cajero 142,"2,88",6:41
62,Cajero 151,"6,34",6:43
62,Cajero 15,"6,46",6:46
62,Cajero 43,"3,2",6:47
62,Cajero 229,"7,88",6:49
62,Cajero 191,"4,74",6:51
62,Cajero 33,"5,01",6:54
62,Cajero 110,"2,72",6:54
62,Cajero 109,"6,78",6:57
62,Cajero 64,"3,63",6:58
62,Cajero 202,"3,94",7:0
62,Cajero 137,"7,34",7:0
62,Cajero 141,"3,68",7:1
62,Cajero 109,"7,39",7:4
62,Cajero 39,"6,35",7:4
62,Cajero 77,"5,06",7:5
62,Cajero 86,"2,61",7:6
62,Cajero 115,"6,44",7:6
62,Cajero 32,"7,62",7:7
62,Cajero 219,"3,42",7:8
62,Cajero 4,"2,99",7:11
62,Cajero 144,"3,43",7:12
62,Cajero 202,"7,42",7:13
62,Cajero 33,"5,95",7:14
62,Cajero 73,"6,93",7:15
62,Cajero 24,"7,16",7:17
62,Cajero 142,"2,61",7:20
62,Cajero 198,"7,05",7:21
62,Cajero 231,"5,47",7:22
62,Cajero 114,"6,94",7:24
62,Cajero 221,"7,73",7:24
62,Cajero 95,"3,69",7:26
62,Cajero 196,"4,68",7:28
62,Cajero 53,"3,77",7:30
62,Cajero 29,"6,54",7:33
62,Cajero 51,"5,51",7:35
62,Cajero 170,"3,89",7:36
62,Cajero 208,"4,03",7:39
62,Cajero 64,"2,8",7:41
62,Cajero 128,"2,86",7:44
62,Cajero 224,"7,66",7:46
62,Cajero 140,"4,26",7:48
62,Cajero 190,"6,64",7:50
62,Cajero 64,"4,01",7:51
62,Cajero 207,"4,22",7:51
62,Cajero 121,"3,88",7:54
62,Cajero 164,"5,95",7:55
62,Cajero 130,"7,21",7:57
62,Cajero 34,"6,62",7:58
62,Cajero 183,"2,68",8:0
62,Cajero 53,"6,78",8:1
62,Cajero 213,"6,12",8:4
62,Cajero 130,"5,65",8:5
62,Cajero 103,"4,25",8:6
62,Cajero 13,"4,77",8:7
62,Cajero 9,"4,89",8:8
62,Cajero 93,"5,92",8:11
62,Cajero 173,"5,36",8:12
62,Cajero 155,"3,58",8:14
62,Cajero 72,"2,37",8:15
62,Cajero 167,"3,19",8:16
62,Cajero 184,"6,5",8:16
62,Cajero 109,"7,27",8:17
62,Cajero 95,"5,73",8:20
62,Cajero 62,"3,62",8:21
62,Cajero 197,"6,85",8:23
62,Cajero 82,"5,41",8:26
62,Cajero 32,"7,7",8:27
62,Cajero 136,"6,23",8:29
62,Cajero 109,"5,33",8:29
62,Cajero 193,"7,89",8:32
62,Cajero 68,"3,89",8:32
62,Cajero 148,"3,59",8:34
62,Cajero 37,"6,73",8:36
62,Cajero 109,"6,98",8:37
62,Cajero 162,"3,41",8:38
62,Cajero 28,"5,56",8:39
62,Cajero 11,"7,01",8:39
62,Cajero 211,"3,04",8:42
62,Cajero 68,"5,38",8:42
62,Cajero 185,"5,6",8:44
62,Cajero 186,"6,22",8:45
62,Cajero 170,"4,09",8:45
62,Cajero 55,"3,26",8:46
62,Cajero 76,"3,48",8:48
62,Cajero 49,"5,26",8:48
62,Cajero 156,"7,16",8:50
62,Cajero 37,"2,48",8:52
62,Cajero 71,"6,8",8:52
62,Cajero 101,"7,67",8:52
62,Cajero 47,"4,26",8:54
62,Cajero 15,"7,07",8:55
62,Cajero 170,"6,43",8:57
62,Cajero 96,"6,06",8:58
62,Cajero 56,"7,76",8:59
62,Cajero 7,"3,7",9:1
62,Cajero 207,"7,74",9:3
62,Cajero 22,"6,8",9:4
62,Cajero 224,"3,4",9:6
62,Cajero 144,"6,89",9:9
62,Cajero 219,"5,6",9:10
62,Cajero 69,"5,83",9:10
62,Cajero 125,"7,59",9:11
62,Cajero 194,"4,02",9:12
62,Cajero 165,"7,63",9:14
62,Cajero 30,"5,95",9:15
62,Cajero 45,"5,89",9:17
62,Cajero 60,"5,69",9:20
62,Cajero 150,"5,48",9:22
62,Cajero 144,"7,05",9:25
62,Cajero 164,"5,63",9:25
62,Cajero 206,"7,13",9:26
62,Cajero 181,"7,86",9:26
62,Cajero 40,"5,82",9:27
62,Cajero 57,"3,17",9:29
62,Cajero 15,"5,23",9:31
62,Cajero 168,"3,66",9:31
62,Cajero 47,"2,71",9:33
62,Cajero 215,"3,75",9:33
62,Cajero 57,"4,72",9:36
62,Cajero 10,"6,15",9:36
62,Cajero 141,"5,56",9:36
62,Cajero 59,"4,05",9:38
62,Cajero 162,"4,64",9:40
62,Cajero 12,"6,02",9:43
62,Cajero 175,"5,77",9:44
62,Cajero 38,"2,43",9:44
62,Cajero 209,"4,17",9:47
62,Cajero 117,"7,24",9:47
62,Cajero 139,"7,75",9:48
62,Cajero 182,"3,32",9:51
62,Cajero 137,"2,58",9:53
62,Cajero 67,"5,16",9:55
62,Cajero 156,"4,23",9:56
62,Cajero 176,"5,31",9:57
62,Cajero 166,"3,45",9:58
62,Cajero 175,"3,94",9:59
62,Cajero 227,"2,43",9:59
62,Cajero 57,"2,56",9:59
62,Cajero 71,"6,04",10:0
62,Cajero 202,"6,56",10:1
62,Cajero 113,"2,81",10:3
62,Cajero 227,"4,65",10:4
62,Cajero 182,"5,55",10:6
62,Cajero 197,"3,97",10:9
62,Cajero 69,6,10:10
62,Cajero 153,"7,87",10:13
62,Cajero 206,"5,68",10:13
62,Cajero 4,"6,4",10:15
62,Cajero 105,"6,56",10:17
62,Cajero 201,"3,04",10:17
62,Cajero 54,"6,93",10:20
62,Cajero 6,"7,42",10:22
62,Cajero 42,"2,59",10:24
62,Cajero 45,"2,35",10:25
62,Cajero 191,"5,5",10:25
62,Cajero 98,"3,63",10:26
62,Cajero 123,"7,57",10:28
62,Cajero 171,"5,25",10:29
62,Cajero 98,"2,87",10:30
62,Cajero 151,"6,52",10:33
62,Cajero 101,"7,67",10:35
62,Cajero 174,"3,71",10:36
62,Cajero 55,"7,86",10:37
62,Cajero 107,"3,71",10:40
62,Cajero 136,"6,59",10:42
62,Cajero 121,"5,89",10:43
62,Cajero 203,"4,99",10:45
62,Cajero 33,"6,4",10:45
62,Cajero 130,"4,49",10:47
62,Cajero 137,"5,8",10:48
62,Cajero 54,"2,8",10:50
62,Cajero 128,"2,99",10:51
62,Cajero 203,"3,37",10:54
62,Cajero 124,"7,13",10:54
62,Cajero 54,"4,98",10:54
62,Cajero 176,"7,7",10:55
62,Cajero 56,"4,26",10:58
62,Cajero 50,"5,91",10:59
62,Cajero 129,"6,39",11:0
62,Cajero 106,"3,93",11:1
62,Cajero 174,"2,75",11:4
62,Cajero 45,"4,41",11:5
62,Cajero 178,"7,66",11:5
62,Cajero 120,"3,06",11:7
62,Cajero 14,"5,9",11:9
62,Cajero 126,"5,59",11:12
62,Cajero 13,"5,57",11:14
62,Cajero 226,"3,41",11:15
62,Cajero 65,"2,7",11:17
62,Cajero 139,"6,17",11:18
62,Cajero 155,"5,58",11:19
62,Cajero 73,"3,11",11:21
62,Cajero 8,"5,64",11:22
62,Cajero 58,"7,28",11:24
62,Cajero 135,"3,85",11:27
62,Cajero 40,"5,36",11:28
62,Cajero 132,"3,98",11:30
62,Cajero 133,"7,07",11:32
62,Cajero 167,"3,26",11:33
62,Cajero 159,"5,87",11:36
62,Cajero 100,"4,84",11:37
62,Cajero 210,"2,51",11:38
62,Cajero 110,"3,87",11:39
62,Cajero 200,"3,7",11:41
62,Cajero 181,"5,01",11:42
62,Cajero 25,"4,73",11:44
62,Cajero 181,"7,14",11:46
62,Cajero 205,"3,55",11:47
62,Cajero 28,"6,69",11:49
62,Cajero 136,"3,52",11:49
62,Cajero 221,"5,03",11:50
62,Cajero 95,"4,57",11:52
62,Cajero 39,"6,88",11:54
62,Cajero 19,"4,26",11:55
62,Cajero 206,"5,72",11:57
62,Cajero 26,"3,8",12:0
62,Cajero 154,"6,63",12:2
62,Cajero 211,"2,47",12:3
62,Cajero 144,"4,34",12:5
62,Cajero 149,"3,14",12:6
62,Cajero 77,"6,75",12:7
62,Cajero 73,"6,44",12:9
62,Cajero 20,"6,19",12:11
62,Cajero 199,"6,67",12:13
62,Cajero 168,"5,43",12:15
62,Cajero 75,"7,48",12:18
62,Cajero 21,"6,38",12:18
62,Cajero 129,"4,81",12:20
62,Cajero 45,"3,23",12:22
62,Cajero 227,"7,62",12:25
62,Cajero 222,"4,2",12:27
62,Cajero 120,"2,51",12:28
62,Cajero 95,"5,35",12:29
62,Cajero 51,"6,95",12:32
62,Cajero 158,"3,75",12:32
62,Cajero 61,"5,05",12:34
62,Cajero 71,"6,92",12:35
62,Cajero 94,"5,05",12:37
62,Cajero 24,"7,63",12:37
62,Cajero 118,"7,25",12:40
62,Cajero 99,"7,5",12:41
62,Cajero 111,"5,03",12:42
62,Cajero 50,"5,79",12:45
62,Cajero 23,"2,53",12:48
62,Cajero 181,"2,6",12:49
62,Cajero 171,"3,47",12:50
62,Cajero 206,"3,04",12:52
62,Cajero 176,"7,27",12:55
62,Cajero 228,"7,69",12:55
62,Cajero 173,"6,94",12:56
62,Cajero 186,"7,22",12:59
62,Cajero 209,"3,82",13:2
62,Cajero 28,"6,11",13:4
62,Cajero 88,"5,16",13:5
62,Cajero 223,"2,63",13:6
62,Cajero 143,"2,64",13:8
62,Cajero 200,"4,13",13:11
62,Cajero 187,"3,16",13:13
62,Cajero 78,"6,53",13:16
62,Cajero 75,"2,49",13:16
62,Cajero 209,"6,33",13:18
62,Cajero 51,"3,91",13:19
62,Cajero 189,"5,79",13:19
62,Cajero 61,"7,77",13:22
62,Cajero 183,"7,34",13:24
62,Cajero 113,"6,4",13:25
62,Cajero 148,"7,31",13:27
62,Cajero 102,"4,57",13:29
62,Cajero 26,"4,01",13:31
62,Cajero 225,"6,62",13:32
62,Cajero 41,"5,36",13:34
62,Cajero 65,"3,63",13:34
62,Cajero 152,"5,51",13:35
62,Cajero 31,"5,83",13:37
62,Cajero 11,"6,46",13:38
62,Cajero 186,"7,76",13:39
62,Cajero 83,"7,72",13:40
62,Cajero 123,"3,61",13:40
62,Cajero 141,"6,41",13:43
62,Cajero 175,"7,69",13:45
62,Cajero 168,"6,45",13:45
62,Cajero 72,"6,24",13:47
62,Cajero 116,"5,64",13:50
62,Cajero 104,"6,36",13:51
62,Cajero 207,"7,47",13:52
62,Cajero 113,"4,84",13:53
62,Cajero 181,"7,81",13:56
62,Cajero 46,"4,76",13:56
62,Cajero 72,"2,87",13:58
62,Cajero 212,"3,64",13:59
62,Cajero 109,"5,63",14:1
62,Cajero 115,"6,79",14:1
62,Cajero 30,"6,08",14:3
62,Cajero 43,"7,84",14:4
62,Cajero 107,"5,97",14:6
62,Cajero 92,"7,74",14:8
62,Cajero 8,"4,8",14:10
62,Cajero 173,"2,72",14:12
62,Cajero 70,"5,84",14:14
62,Cajero 167,"6,28",14:15
62,Cajero 215,"5,51",14:17
62,Cajero 104,"2,68",14:19
62,Cajero 121,"6,34",14:19
62,Cajero 116,"7,23",14:19
62,Cajero 66,"2,96",14:20
62,Cajero 167,"4,73",14:23
62,Cajero 226,"2,96",14:25
62,Cajero 32,"6,34",14:27
62,Cajero 94,"2,61",14:30
62,Cajero 229,"5,16",14:31
62,Cajero 220,"7,38",14:32
62,Cajero 105,"4,65",14:35
62,Cajero 100,"4,75",14:36
62,Cajero 197,"4,43",14:39
62,Cajero 216,"3,86",14:41
62,Cajero 226,"3,62",14:41
62,Cajero 129,"2,43",14:44
62,Cajero 41,"5,1",14:44
62,Cajero 132,"4,06",14:46
62,Cajero 35,"4,99",14:47
62,Cajero 70,"6,89",14:49
62,Cajero 40,"4,21",14:49
62,Cajero 128,"4,08",14:52
62,Cajero 145,"5,21",14:54
62,Cajero 191,"4,31",14:55
62,Cajero 71,"5,1",14:57
62,Cajero 34,"4,22",14:57
62,Cajero 40,"5,3",14:59
62,Cajero 55,4,14:59
62,Cajero 129,"7,54",15:0
62,Cajero 230,"3,32",15:1
62,Cajero 98,"4,24",15:4
62,Cajero 123,"6,89",15:5
62,Cajero 144,"6,03",15:5
62,Cajero 214,"6,52",15:7
62,Cajero 111,"7,63",15:7
62,Cajero 214,"5,34",15:10
62,Cajero 74,"3,09",15:11
62,Cajero 205,"4,9",15:13
62,Cajero 128,"5,04",15:15
62,Cajero 193,"3,58",15:15
62,Cajero 20,"7,06",15:16
62,Cajero 226,"7,6",15:18
62,Cajero 26,"6,57",15:18
62,Cajero 178,"5,95",15:21
62,Cajero 231,"3,12",15:23
62,Cajero 214,"7,24",15:24
62,Cajero 8,"5,65",15:25
62,Cajero 78,"3,33",15:26
62,Cajero 212,"2,6",15:26
62,Cajero 201,"6,87",15:27
62,Cajero 160,"3,55",15:29
62,Cajero 226,"3,64",15:32
62,Cajero 52,"7,35",15:32
62,Cajero 163,"5,75",15:33
62,Cajero 63,"4,66",15:34
62,Cajero 170,"3,15",15:34
62,Cajero 41,"7,39",15:35
62,Cajero 175,"6,2",15:36
62,Cajero 226,"3,93",15:38
62,Cajero 19,"7,64",15:38
62,Cajero 110,"5,57",15:40
62,Cajero 178,"5,92",15:41
62,Cajero 231,"2,84",15:42
62,Cajero 19,"5,54",15:45
62,Cajero 149,"7,72",15:47
62,Cajero 177,"5,52",15:49
62,Cajero 30,"3,64",15:51
62,Cajero 167,"5,16",15:53
62,Cajero 184,"2,78",15:53
62,Cajero 26,"2,92",15:54
62,Cajero 223,"6,74",15:57
62,Cajero 8,"4,6",15:58
62,Cajero 184,"5,21",15:59
62,Cajero 173,"3,55",15:59
62,Cajero 37,"4,22",16:0
62,Cajero 150,"5,5",16:3
62,Cajero 94,"5,48",16:5
62,Cajero 171,"6,62",16:7
62,Cajero 199,"4,61",16:9
62,Cajero 226,"2,46",16:9
62,Cajero 45,"5,14",16:10
62,Cajero 30,"4,06",16:12
62,Cajero 62,"6,4",16:15
62,Cajero 32,"6,96",16:15
62,Cajero 171,"6,53",16:18
62,Cajero 149,"7,35",16:18
62,Cajero 63,"3,96",16:20
62,Cajero 214,"2,83",16:20
62,Cajero 218,"5,14",16:21
62,Cajero 127,"6,59",16:23
62,Cajero 18,"3,36",16:25
62,Cajero 195,"7,43",16:26
62,Cajero 231,"7,43",16:27
62,Cajero 215,"2,69",16:27
62,Cajero 132,"3,11",16:29
62,Cajero 121,"6,44",16:31
62,Cajero 97,"3,59",16:31
62,Cajero 175,"4,37",16:33
62,Cajero 134,"3,99",16:34
62,Cajero 186,"7,23",16:37
62,Cajero 152,"3,41",16:39
62,Cajero 116,"6,53",16:40
62,Cajero 204,"5,28",16:43
62,Cajero 225,"3,1",16:45
62,Cajero 95,"7,23",16:46
62,Cajero 130,"3,89",16:49
62,Cajero 70,"7,24",16:50
62,Cajero 68,"4,28",16:50
62,Cajero 146,"5,67",16:52
62,Cajero 189,"2,75",16:53
62,Cajero 120,"3,19",16:53
62,Cajero 223,"3,16",16:55
62,Cajero 196,"6,53",16:58
62,Cajero 122,"3,9",17:0
62,Cajero 27,"3,36",17:1
62,Cajero 33,"2,55",17:3
62,Cajero 146,"4,36",17:6
62,Cajero 168,"7,79",17:6
62,Cajero 90,"5,98",17:9
62,Cajero 112,"4,93",17:10
62,Cajero 166,"3,46",17:11
62,Cajero 116,"6,87",17:11
62,Cajero 120,"2,42",17:13
62,Cajero 175,"4,32",17:16
62,Cajero 212,"2,83",17:18
62,Cajero 79,"2,52",17:19
62,Cajero 131,"6,2",17:20
62,Cajero 159,"7,14",17:22
62,Cajero 136,"6,89",17:24
62,Cajero 121,"6,09",17:26
62,Cajero 119,"7,17",17:27
62,Cajero 44,"4,23",17:27
62,Cajero 12,"2,42",17:30
62,Cajero 203,"7,8",17:31
62,Cajero 175,"6,38",17:32
62,Cajero 190,"4,39",17:34
62,Cajero 116,"4,32",17:36
62,Cajero 69,"4,97",17:39
62,Cajero 66,"6,59",17:41
62,Cajero 1,"3,42",17:42
62,Cajero 230,"5,47",17:43
62,Cajero 39,"7,76",17:46
62,Cajero 89,"3,77",17:47
62,Cajero 6,"2,7",17:49
62,Cajero 157,"3,93",17:50
62,Cajero 174,"4,38",17:51
62,Cajero 55,"7,24",17:52
62,Cajero 5,"3,24",17:54
62,Cajero 107,"6,68",17:54
62,Cajero 67,"4,73",17:56
62,Cajero 12,"7,68",17:57
62,Cajero 7,"7,77",17:58
62,Cajero 89,"6,96",18:1
62,Cajero 193,"4,63",18:1
62,Cajero 69,"4,64",18:3
62,Cajero 48,"5,52",18:5
62,Cajero 116,"4,1",18:6
62,Cajero 32,"7,12",18:9
62,Cajero 131,"6,21",18:11
62,Cajero 10,"6,74",18:12
62,Cajero 1,"5,46",18:14
62,Cajero 201,"7,2",18:14
62,Cajero 170,"6,3",18:15
62,Cajero 36,"7,5",18:16
62,Cajero 125,"4,84",18:18
62,Cajero 211,"6,42",18:18
62,Cajero 176,"7,06",18:20
62,Cajero 215,"3,02",18:21
62,Cajero 70,"6,31",18:22
62,Cajero 218,"3,42",18:23
62,Cajero 95,"2,36",18:26
62,Cajero 42,"6,84",18:27
62,Cajero 168,"4,38",18:29
62,Cajero 194,"6,62",18:29
62,Cajero 86,"5,45",18:29
62,Cajero 205,"6,42",18:30
62,Cajero 225,"6,67",18:30
62,Cajero 176,"5,05",18:32
62,Cajero 101,"5,8",18:33
62,Cajero 44,"6,75",18:34
62,Cajero 13,"3,9",18:34
62,Cajero 196,"5,24",18:36
62,Cajero 205,"6,39",18:38
62,Cajero 178,"6,21",18:41
62,Cajero 151,"3,01",18:42
62,Cajero 30,"2,46",18:44
62,Cajero 116,"3,41",18:44
62,Cajero 19,"5,94",18:46
62,Cajero 193,"2,31",18:48
62,Cajero 223,"7,11",18:50
62,Cajero 90,"6,42",18:51
62,Cajero 209,"3,9",18:52
62,Cajero 225,"3,6",18:55
62,Cajero 6,"6,84",18:56
62,Cajero 182,"7,26",18:59
62,Cajero 46,"3,87",19:1
62,Cajero 90,"5,29",19:2
62,Cajero 22,"2,7",19:4
62,Cajero 26,"2,79",19:7
62,Cajero 58,"6,89",19:7
62,Cajero 28,"7,4",19:9
62,Cajero 40,"4,44",19:10
62,Cajero 78,"7,33",19:11
62,Cajero 207,"4,68",19:13
62,Cajero 137,"2,99",19:15
62,Cajero 155,"5,33",19:16
62,Cajero 181,"3,25",19:19
62,Cajero 60,"7,86",19:20
62,Cajero 66,"6,27",19:23
62,Cajero 74,"3,3",19:25
62,Cajero 222,"6,55",19:26
62,Cajero 59,"3,58",19:28
62,Cajero 60,"7,62",19:30
62,Cajero 8,"4,67",19:32
62,Cajero 202,"4,78",19:33
62,Cajero 160,"5,42",19:35
62,Cajero 11,"5,85",19:37
62,Cajero 125,"4,47",19:39
62,Cajero 75,"3,19",19:42
62,Cajero 118,"3,05",19:43
62,Cajero 122,6,19:44
62,Cajero 138,"6,93",19:46
62,Cajero 11,"3,05",19:49
62,Cajero 177,"5,26",19:52
62,Cajero 79,"4,73",19:54
62,Cajero 131,"5,48",19:54
62,Cajero 122,"2,98",19:57
62,Cajero 83,"2,95",19:58
62,Cajero 67,"6,43",20:0
62,Cajero 86,"4,19",20:2
62,Cajero 155,"7,16",20:4
62,Cajero 129,"6,28",20:4
62,Cajero 134,"7,65",20:6
62,Cajero 36,"7,8",20:8
62,Cajero 196,"4,87",20:9
62,Cajero 164,"6,85",20:11
62,Cajero 141,"3,72",20:11
62,Cajero 11,"3,68",20:13
62,Cajero 213,"3,44",20:14
62,Cajero 125,"3,07",20:16
62,Cajero 54,"5,42",20:17
62,Cajero 51,"4,07",20:18
62,Cajero 91,"7,12",20:18
62,Cajero 87,"5,88",20:19
62,Cajero 11,"4,93",20:21
62,Cajero 180,"5,67",20:22
62,Cajero 230,"5,33",20:25
62,Cajero 160,"3,56",20:26
62,Cajero 115,"4,29",20:27
62,Cajero 125,"3,69",20:27
62,Cajero 194,"7,86",20:28
62,Cajero 63,"6,6",20:29
62,Cajero 15,"2,63",20:30
62,Cajero 142,"2,75",20:32
62,Cajero 187,"4,69",20:33
62,Cajero 153,"4,12",20:36
62,Cajero 199,"6,54",20:38
62,Cajero 22,"6,43",20:38
62,Cajero 117,"7,45",20:40
62,Cajero 167,"6,69",20:42
62,Cajero 155,"6,09",20:43
